URL,Version,Content Site,Expected Path
"/docs/:version/data-modeling/schema-design-process/map-relationships","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/schema-design-process/map-relationships"
"/docs/:version/data-modeling/schema-design-process/map-relationships","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/schema-design-process/map-relationships"
"/docs/:version/data-modeling/schema-design-process/apply-patterns","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/schema-design-process/apply-patterns"
"/docs/:version/data-modeling/schema-design-process/apply-patterns","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/schema-design-process/apply-patterns"
"/docs/:version/data-modeling/schema-design-process/apply-patterns","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/schema-design-process/apply-patterns"
"/docs/:version/data-modeling/schema-design-process/create-indexes","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/schema-design-process/create-indexes"
"/docs/:version/data-modeling/schema-design-process/create-indexes","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/schema-design-process/create-indexes"
"/docs/:version/data-modeling/schema-design-process/create-indexes","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/schema-design-process/create-indexes"
"/docs/:version/data-modeling/design-patterns","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-patterns"
"/docs/:version/data-modeling/design-patterns","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-patterns"
"/docs/:version/data-modeling/design-patterns","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-patterns"
"/docs/:version/data-modeling/design-patterns/handle-computed-values","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-patterns/handle-computed-values"
"/docs/:version/data-modeling/design-patterns/handle-computed-values","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-patterns/handle-computed-values"
"/docs/:version/data-modeling/design-patterns/handle-computed-values","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-patterns/handle-computed-values"
"/docs/:version/data-modeling/design-patterns/computed-values/computed-schema-pattern","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-patterns/computed-values/computed-schema-pattern"
"/docs/:version/data-modeling/design-patterns/computed-values/computed-schema-pattern","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-patterns/computed-values/computed-schema-pattern"
"/docs/:version/data-modeling/design-patterns/computed-values/computed-schema-pattern","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-patterns/computed-values/computed-schema-pattern"
"/docs/:version/data-modeling/design-patterns/computed-values/approximation-schema-pattern","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-patterns/computed-values/approximation-schema-pattern"
"/docs/:version/data-modeling/design-patterns/computed-values/approximation-schema-pattern","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-patterns/computed-values/approximation-schema-pattern"
"/docs/:version/data-modeling/design-patterns/computed-values/approximation-schema-pattern","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-patterns/computed-values/approximation-schema-pattern"
"/docs/:version/data-modeling/design-patterns/group-data","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-patterns/group-data"
"/docs/:version/data-modeling/design-patterns/group-data","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-patterns/group-data"
"/docs/:version/data-modeling/design-patterns/group-data","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-patterns/group-data"
"/docs/:version/data-modeling/design-patterns/group-data/bucket-pattern","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-patterns/group-data/bucket-pattern"
"/docs/:version/data-modeling/design-patterns/group-data/bucket-pattern","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-patterns/group-data/bucket-pattern"
"/docs/:version/data-modeling/design-patterns/group-data/bucket-pattern","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-patterns/group-data/bucket-pattern"
"/docs/:version/data-modeling/design-patterns/group-data/outlier-pattern","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-patterns/group-data/outlier-pattern"
"/docs/:version/data-modeling/design-patterns/group-data/outlier-pattern","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-patterns/group-data/outlier-pattern"
"/docs/:version/data-modeling/design-patterns/group-data/outlier-pattern","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-patterns/group-data/outlier-pattern"
"/docs/:version/data-modeling/design-patterns/group-data/attribute-pattern","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-patterns/group-data/attribute-pattern"
"/docs/:version/data-modeling/design-patterns/group-data/attribute-pattern","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-patterns/group-data/attribute-pattern"
"/docs/:version/data-modeling/design-patterns/group-data/attribute-pattern","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-patterns/group-data/attribute-pattern"
"/docs/:version/data-modeling/design-patterns/group-data/subset-pattern","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-patterns/group-data/subset-pattern"
"/docs/:version/data-modeling/design-patterns/group-data/subset-pattern","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-patterns/group-data/subset-pattern"
"/docs/:version/data-modeling/design-patterns/group-data/subset-pattern","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-patterns/group-data/subset-pattern"
"/docs/:version/data-modeling/design-patterns/polymorphic-data","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-patterns/polymorphic-data"
"/docs/:version/data-modeling/design-patterns/polymorphic-data","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-patterns/polymorphic-data"
"/docs/:version/data-modeling/design-patterns/polymorphic-data","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-patterns/polymorphic-data"
"/docs/:version/data-modeling/design-patterns/polymorphic-data/polymorphic-schema-pattern","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-patterns/polymorphic-data/polymorphic-schema-pattern"
"/docs/:version/data-modeling/design-patterns/polymorphic-data/polymorphic-schema-pattern","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-patterns/polymorphic-data/polymorphic-schema-pattern"
"/docs/:version/data-modeling/design-patterns/polymorphic-data/polymorphic-schema-pattern","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-patterns/polymorphic-data/polymorphic-schema-pattern"
"/docs/:version/data-modeling/design-patterns/polymorphic-data/inheritance-schema-pattern","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-patterns/polymorphic-data/inheritance-schema-pattern"
"/docs/:version/data-modeling/design-patterns/polymorphic-data/inheritance-schema-pattern","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-patterns/polymorphic-data/inheritance-schema-pattern"
"/docs/:version/data-modeling/design-patterns/polymorphic-data/inheritance-schema-pattern","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-patterns/polymorphic-data/inheritance-schema-pattern"
"/docs/:version/data-modeling/design-patterns/data-versioning","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-patterns/data-versioning"
"/docs/:version/data-modeling/design-patterns/data-versioning","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-patterns/data-versioning"
"/docs/:version/data-modeling/design-patterns/data-versioning","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-patterns/data-versioning"
"/docs/:version/data-modeling/design-patterns/data-versioning/document-versioning","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-patterns/data-versioning/document-versioning"
"/docs/:version/data-modeling/design-patterns/data-versioning/document-versioning","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-patterns/data-versioning/document-versioning"
"/docs/:version/data-modeling/design-patterns/data-versioning/document-versioning","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-patterns/data-versioning/document-versioning"
"/docs/:version/data-modeling/design-patterns/data-versioning/schema-versioning","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-patterns/data-versioning/schema-versioning"
"/docs/:version/data-modeling/design-patterns/data-versioning/schema-versioning","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-patterns/data-versioning/schema-versioning"
"/docs/:version/data-modeling/design-patterns/data-versioning/schema-versioning","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-patterns/data-versioning/schema-versioning"
"/docs/:version/data-modeling/design-patterns/data-versioning/slowly-changing-dimensions","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-patterns/data-versioning/slowly-changing-dimensions"
"/docs/:version/data-modeling/design-patterns/data-versioning/slowly-changing-dimensions","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-patterns/data-versioning/slowly-changing-dimensions"
"/docs/:version/data-modeling/design-patterns/data-versioning/slowly-changing-dimensions","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-patterns/data-versioning/slowly-changing-dimensions"
"/docs/:version/data-modeling/design-patterns/archive","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-patterns/archive"
"/docs/:version/data-modeling/design-patterns/archive","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-patterns/archive"
"/docs/:version/data-modeling/design-patterns/archive","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-patterns/archive"
"/docs/:version/data-modeling/design-patterns/archive","v7.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v7.0/source/data-modeling/design-patterns/archive"
"/docs/:version/data-modeling/design-antipatterns","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-antipatterns"
"/docs/:version/data-modeling/design-antipatterns","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-antipatterns"
"/docs/:version/data-modeling/design-antipatterns","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-antipatterns"
"/docs/:version/data-modeling/design-antipatterns","v7.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v7.0/source/data-modeling/design-antipatterns"
"/docs/:version/data-modeling/design-antipatterns/unbounded-arrays","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-antipatterns/unbounded-arrays"
"/docs/:version/data-modeling/design-antipatterns/unbounded-arrays","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-antipatterns/unbounded-arrays"
"/docs/:version/data-modeling/design-antipatterns/unbounded-arrays","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-antipatterns/unbounded-arrays"
"/docs/:version/data-modeling/design-antipatterns/unbounded-arrays","v7.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v7.0/source/data-modeling/design-antipatterns/unbounded-arrays"
"/docs/:version/data-modeling/design-antipatterns/reduce-collections","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-antipatterns/reduce-collections"
"/docs/:version/data-modeling/design-antipatterns/reduce-collections","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-antipatterns/reduce-collections"
"/docs/:version/data-modeling/design-antipatterns/reduce-collections","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-antipatterns/reduce-collections"
"/docs/:version/data-modeling/design-antipatterns/reduce-collections","v7.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v7.0/source/data-modeling/design-antipatterns/reduce-collections"
"/docs/:version/data-modeling/design-antipatterns/unnecessary-indexes","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-antipatterns/unnecessary-indexes"
"/docs/:version/data-modeling/design-antipatterns/unnecessary-indexes","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-antipatterns/unnecessary-indexes"
"/docs/:version/data-modeling/design-antipatterns/unnecessary-indexes","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-antipatterns/unnecessary-indexes"
"/docs/:version/data-modeling/design-antipatterns/unnecessary-indexes","v7.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v7.0/source/data-modeling/design-antipatterns/unnecessary-indexes"
"/docs/:version/data-modeling/design-antipatterns/bloated-documents","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-antipatterns/bloated-documents"
"/docs/:version/data-modeling/design-antipatterns/bloated-documents","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-antipatterns/bloated-documents"
"/docs/:version/data-modeling/design-antipatterns/bloated-documents","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-antipatterns/bloated-documents"
"/docs/:version/data-modeling/design-antipatterns/bloated-documents","v7.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v7.0/source/data-modeling/design-antipatterns/bloated-documents"
"/docs/:version/data-modeling/design-antipatterns/reduce-lookup-operations","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/design-antipatterns/reduce-lookup-operations"
"/docs/:version/data-modeling/design-antipatterns/reduce-lookup-operations","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/design-antipatterns/reduce-lookup-operations"
"/docs/:version/data-modeling/design-antipatterns/reduce-lookup-operations","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/design-antipatterns/reduce-lookup-operations"
"/docs/:version/data-modeling/design-antipatterns/reduce-lookup-operations","v7.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v7.0/source/data-modeling/design-antipatterns/reduce-lookup-operations"
"/docs/:version/data-modeling/concepts","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/concepts"
"/docs/:version/data-modeling/concepts","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/concepts"
"/docs/:version/data-modeling/concepts","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/concepts"
"/docs/:version/data-modeling/concepts/embedding-vs-references","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/concepts/embedding-vs-references"
"/docs/:version/data-modeling/concepts/embedding-vs-references","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/concepts/embedding-vs-references"
"/docs/:version/data-modeling/concepts/embedding-vs-references","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/concepts/embedding-vs-references"
"/docs/:version/data-modeling/handle-duplicate-data","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/handle-duplicate-data"
"/docs/:version/data-modeling/handle-duplicate-data","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/handle-duplicate-data"
"/docs/:version/data-modeling/handle-duplicate-data","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/handle-duplicate-data"
"/docs/:version/data-modeling/data-consistency","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/data-consistency"
"/docs/:version/data-modeling/data-consistency","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/data-consistency"
"/docs/:version/data-modeling/data-consistency","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/data-consistency"
"/docs/:version/data-modeling/enforce-consistency/transactions","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/enforce-consistency/transactions"
"/docs/:version/data-modeling/enforce-consistency/transactions","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/enforce-consistency/transactions"
"/docs/:version/data-modeling/enforce-consistency/transactions","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/enforce-consistency/transactions"
"/docs/:version/data-modeling/enforce-consistency/embed-data","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/data-modeling/enforce-consistency/embed-data"
"/docs/:version/data-modeling/enforce-consistency/embed-data","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/data-modeling/enforce-consistency/embed-data"
"/docs/:version/data-modeling/enforce-consistency/embed-data","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/data-modeling/enforce-consistency/embed-data"
"/docs/:version/core/schema-validation/specify-json-schema","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/core/schema-validation/specify-json-schema"
"/docs/:version/core/schema-validation/specify-json-schema","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/core/schema-validation/specify-json-schema"
"/docs/:version/core/schema-validation/specify-json-schema/specify-allowed-field-values","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/core/schema-validation/specify-json-schema/specify-allowed-field-values"
"/docs/:version/core/schema-validation/specify-json-schema/specify-allowed-field-values","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/core/schema-validation/specify-json-schema/specify-allowed-field-values"
"/docs/:version/core/schema-validation/specify-json-schema/json-schema-tips","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/core/schema-validation/specify-json-schema/json-schema-tips"
"/docs/:version/core/schema-validation/specify-json-schema/json-schema-tips","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/core/schema-validation/specify-json-schema/json-schema-tips"
"/docs/:version/core/schema-validation/specify-query-expression-rules","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/core/schema-validation/specify-query-expression-rules"
"/docs/:version/core/schema-validation/specify-query-expression-rules","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/core/schema-validation/specify-query-expression-rules"
"/docs/:version/core/schema-validation/specify-validation-level","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/core/schema-validation/specify-validation-level"
"/docs/:version/core/schema-validation/specify-validation-level","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/core/schema-validation/specify-validation-level"
"/docs/:version/core/schema-validation/handle-invalid-documents","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/core/schema-validation/handle-invalid-documents"
"/docs/:version/core/schema-validation/handle-invalid-documents","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/core/schema-validation/handle-invalid-documents"
"/docs/:version/core/schema-validation/bypass-document-validation","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/core/schema-validation/bypass-document-validation"
"/docs/:version/core/schema-validation/bypass-document-validation","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/core/schema-validation/bypass-document-validation"
"/docs/:version/core/schema-validation/view-existing-validation-rules","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/core/schema-validation/view-existing-validation-rules"
"/docs/:version/core/schema-validation/view-existing-validation-rules","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/core/schema-validation/view-existing-validation-rules"
"/docs/:version/core/schema-validation/update-schema-validation","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/core/schema-validation/update-schema-validation"
"/docs/:version/core/schema-validation/update-schema-validation","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/core/schema-validation/update-schema-validation"
"/docs/:version/core/schema-validation/use-json-schema-query-conditions","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/core/schema-validation/use-json-schema-query-conditions"
"/docs/:version/core/schema-validation/use-json-schema-query-conditions","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/core/schema-validation/use-json-schema-query-conditions"
"/docs/:version/core/schema-validation/specify-validation-polymorphic-collections","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/core/schema-validation/specify-validation-polymorphic-collections"
"/docs/:version/core/schema-validation/specify-validation-polymorphic-collections","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/core/schema-validation/specify-validation-polymorphic-collections"
"/docs/:version/tutorial/model-embedded-many-to-many-relationships-between-documents","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/tutorial/model-embedded-many-to-many-relationships-between-documents"
"/docs/:version/tutorial/model-embedded-many-to-many-relationships-between-documents","v5.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v5.0/source/tutorial/model-embedded-many-to-many-relationships-between-documents"
"/docs/:version/tutorial/model-embedded-many-to-many-relationships-between-documents","v6.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v6.0/source/tutorial/model-embedded-many-to-many-relationships-between-documents"
"/docs/:version/tutorial/model-embedded-many-to-many-relationships-between-documents","v7.0","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v7.0/source/tutorial/model-embedded-many-to-many-relationships-between-documents"
"/docs/:version/tutorial/model-iot-data","v4.4","docs","/Users/bianca.laube/Documents/repos/docs-content-repos/docs-mongodb-internal/content/manual/v4.4/source/tutorial/model-iot-data"
